source	target	distance_nm
TNEM	OHCC	423.70
TNEM	OHCH	315.34
TNEM	OHCM	246.76
TNEM	OHCO	405.81
TNEM	OHOU	315.34
TNEM	OHTC	246.76
TNEM	OHUC	246.76
TNEM	OHUH	423.70
TNEM	OKBC	599.34
TNEM	OKCM	599.34
TNEM	OKMD	599.34
TNEM	OKSJ	526.11
TNEM	ORGS	1806.05
TNEM	ORSV	1806.05
TNEM	ORUO	1806.05
TNEM	ORVA	1806.05
TNEM	PAAE	566.11
TNEM	PAAG	411.07
TNEM	PACH	411.07
TNEM	PACP	566.11
TNEM	PAGM	543.83
TNEM	PAHE	518.17
TNEM	PAHH	508.66
TNEM	PAHM	566.11
TNEM	PALV	573.65
TNEM	PAPH	491.24
TNEM	PAPT	411.07
TNEM	PASC	566.11
TNEM	PATJ	566.11
TNEM	PATU	566.11
TNEM	PAUP	566.11
TNEM	PAVA	411.07
TNEM	PRCC	1428.05
TNEM	PRSJ	1432.47
TNEM	RIRH	769.33
TNEM	SCCH	300.18
TNEM	SCLA	224.62
TNEM	SCMU	300.18
TNEM	SCPG	143.89
TNEM	SDMK	735.81
TNEM	SDSV	735.81
TNEM	TNBM	233.28
TNEM	TNLB	233.28
TNEM	TNMH	233.28
TNEM	TNST	98.13
TNEM	TNUK	87.40
TNEM	TNVU	98.13
TNEM	TXAS	615.06
TNEM	TXBC	749.84
TNEM	TXCF	615.06
TNEM	TXCM	588.68
TNEM	TXCT	690.91
TNEM	TXDC	758.34
TNEM	TXDL	690.91
TNEM	TXDM	690.91
TNEM	TXDR	845.91
TNEM	TXDS	690.91
TNEM	TXFW	615.06
TNEM	TXHD	588.68
TNEM	TXHH	600.79
TNEM	TXHI	600.79
TNEM	TXHS	749.84
TNEM	TXJS	592.69
TNEM	TXLM	824.76
TNEM	TXLP	1078.74
TNEM	TXMC	588.68
TNEM	TXMH	600.79
TNEM	TXPL	615.06
TNEM	TXPM	588.68
TNEM	TXSP	588.68
TNEM	TXSW	652.12
TNEM	TXTC	600.79
TNEM	TXTX	588.68
TNEM	TXUC	749.84
TNEM	TXVA	600.79
TNEM	UTLD	1300.34
TNEM	UTMC	1300.91
TNEM	UTPC	1300.91
TNEM	VACH	451.90
TNEM	VAFH	453.56
TNEM	VAHD	409.74
TNEM	VAMC	409.74
TNEM	VAMV	409.74
TNEM	VANG	451.90
TNEM	VAUV	375.43
TNEM	VTMC	794.42
TNEM	WACH	1811.68
TNEM	WASH	1619.22
TNEM	WASM	1811.68
TNEM	WAUW	1811.68
TNEM	WAVM	1811.68
TNEM	WICH	495.47
TNEM	WISE	495.47
TNEM	WISL	495.47
TNEM	WIUW	518.56
TNEM	WVCA	266.13
TNEM	WVWU	375.86
TNLB	ALCH	188.55
TNLB	ALUA	188.55
TNLB	ALVA	188.55
TNLB	ARBH	112.84
TNLB	ARCH	112.84
TNLB	ARUA	112.84
TNLB	AZCH	1096.09
TNLB	AZGS	1096.09
TNLB	AZMC	1096.09
TNLB	AZSJ	1096.09
TNLB	AZUA	1059.12
TNLB	CACH	1355.75
TNLB	CACL	1391.73
TNLB	CACS	1391.73
TNLB	CAGH	1359.49
TNLB	CAHP	1377.79
TNLB	CAIM	1375.58
TNLB	CALA	1399.04
TNLB	CALL	1343.68
TNLB	CAMB	1564.89
TNLB	CAPC	1554.14
TNLB	CAPM	1564.89
TNLB	CASD	1359.49
TNLB	CASF	1564.89
TNLB	CASG	1518.63
TNLB	CASH	1355.75
TNLB	CASJ	1375.58
TNLB	CASM	1518.63
TNLB	CASU	1554.72
TNLB	CAUC	1391.73
TNLB	CAUH	1391.73
TNLB	COCH	756.30
TNLB	COPM	763.09
TNLB	COSL	763.09
TNLB	COUC	756.30
TNLB	CTHH	906.61
TNLB	CTYN	887.44
TNLB	DCCH	663.29
TNLB	DCGU	663.29
TNLB	DCGW	663.29
TNLB	DCWH	663.29
TNLB	DCWR	662.20
TNLB	DEAI	744.28
TNLB	DECC	734.11
TNLB	FLAC	583.68
TNLB	FLCC	737.36
TNLB	FLFH	594.23
TNLB	FLHM	581.16
TNLB	FLJD	750.19
TNLB	FLJM	759.53
TNLB	FLLM	572.10
TNLB	FLMR	750.19
TNLB	FLSH	318.04
TNLB	FLSL	513.42
TNLB	FLTG	581.40
TNLB	FLUF	512.36
TNLB	GAEH	292.88
TNLB	GAEM	292.88
TNLB	GAMC	413.34
TNLB	GAPH	292.88
TNLB	HIQM	3618.68
TNLB	IAIM	422.09
TNLB	IAIV	397.75
TNLB	IAVA	397.75
TNLB	ILCH	409.07
TNLB	ILCM	420.26
TNLB	ILLU	417.78
TNLB	ILMM	280.36
TNLB	ILNM	420.26
TNLB	ILPL	420.26
TNLB	ILSF	334.19
TNLB	ILUC	420.26
TNLB	ILUI	420.26
TNLB	ILVA	416.36
TNLB	INIM	334.14
TNLB	INSV	334.14
TNLB	KSUK	323.84
TNLB	KYJH	278.68
TNLB	KYKC	278.68
TNLB	KYUK	319.68
TNLB	LACH	310.77
TNLB	LAOF	310.77
TNLB	LATU	309.28
TNLB	LAWK	243.06
TNLB	MABI	987.14
TNLB	MABS	918.10
TNLB	MABU	987.14
TNLB	MACH	987.14
TNLB	MALC	984.59
TNLB	MAMG	987.14
TNLB	MANM	987.14
TNLB	MAPB	987.14
TNLB	MAUM	954.28
TNLB	MDJH	689.07
TNLB	MDUM	689.07
TNLB	MEMC	1048.24
TNLB	MIBH	546.82
TNLB	MICH	542.18
TNLB	MIDV	512.31
TNLB	MIHF	542.18
TNLB	MISH	512.31
TNLB	MISJ	542.18
TNLB	MISM	512.31
TNLB	MIUM	520.57
TNLB	MNAN	609.02
TNLB	MNCM	609.02
TNLB	MNHC	609.02
TNLB	MNMC	545.11
TNLB	MNUM	609.02
TNLB	MOBH	209.41
TNLB	MOCG	209.41
TNLB	MOCH	209.41
TNLB	MOCM	321.70
TNLB	MOLH	321.70
TNLB	MORH	321.70
TNLB	MOSL	209.41
TNLB	MOUM	253.59
TNLB	MSUM	171.21
TNLB	NCBG	482.42
TNLB	NCCM	452.25
TNLB	NCDU	547.24
TNLB	NCEC	621.60
TNLB	NCMH	539.58
TNLB	NDMC	851.84
TNLB	NDSL	767.81
TNLB	NECH	460.53
TNLB	NEUN	460.53
TNLB	NHDH	968.78
TNLB	NJBI	822.73
TNLB	NJHK	831.37
TNLB	NJLL	766.64
TNLB	NJRW	805.84
TNLB	NJSB	817.80
TNLB	NJUH	822.73
TNLB	NMAQ	815.23
TNLB	NMPH	815.23
TNLB	NVUM	1223.86
TNLB	NYAM	883.58
TNLB	NYCC	837.15
TNLB	NYCP	829.46
TNLB	NYDS	830.75
TNLB	NYEC	698.01
TNLB	NYFL	752.19
TNLB	NYMA	837.54
TNLB	NYMS	829.46
TNLB	NYNS	844.30
TNLB	NYNY	829.46
TNLB	NYSB	870.84
TNLB	NYUC	829.46
TNLB	NYUM	802.20
TNLB	NYVA	837.54
TNLB	NYWC	846.51
TNLB	OHCC	548.31
TNLB	OHCH	443.25
TNLB	OHCM	356.25
TNLB	OHCO	496.80
TNLB	OHOU	443.25
TNLB	OHTC	356.25
TNLB	OHUC	356.25
TNLB	OHUH	548.31
TNLB	OKBC	366.62
TNLB	OKCM	366.62
TNLB	OKMD	366.62
TNLB	OKSJ	296.41
TNLB	ORGS	1605.69
TNLB	ORSV	1605.69
TNLB	ORUO	1605.69
TNLB	ORVA	1605.69
TNLB	PAAE	764.86
TNLB	PAAG	573.64
TNLB	PACH	573.64
TNLB	PACP	764.86
TNLB	PAGM	724.76
TNLB	PAHE	707.13
TNLB	PAHH	696.67
TNLB	PAHM	764.86
TNLB	PALV	764.31
TNLB	PAPH	627.83
TNLB	PAPT	573.64
TNLB	PASC	764.86
TNLB	PATJ	764.86
TNLB	PATU	764.86
TNLB	PAUP	764.86
TNLB	PAVA	573.64
TNLB	PRCC	1621.31
TNLB	PRSJ	1625.80
TNLB	RIRH	961.81
TNLB	SCCH	523.36
TNLB	SCLA	457.90
TNLB	SCMU	523.36
TNLB	SCPG	377.16
TNLB	SDMK	592.30
TNLB	SDSV	592.30
TNLB	TNBM	0.00
TNLB	TNEM	233.28
TNLB	TNMH	0.00
TNLB	TNST	171.32
TNLB	TNUK	303.73
TNLB	TNVU	171.32
TNLB	TXAS	390.37
TNLB	TXBC	549.49
TNLB	TXCF	390.37
TNLB	TXCM	365.10
TNLB	TXCT	486.77
TNLB	TXDC	581.85
TNLB	TXDL	486.77
TNLB	TXDM	486.77
TNLB	TXDR	676.38
TNLB	TXDS	486.77
TNLB	TXFW	390.37
TNLB	TXHD	365.10
TNLB	TXHH	421.22
TNLB	TXHI	421.22
TNLB	TXHS	549.49
TNLB	TXJS	425.74
TNLB	TXLM	592.35
TNLB	TXLP	847.90
TNLB	TXMC	365.10
TNLB	TXMH	421.22
TNLB	TXPL	390.37
TNLB	TXPM	365.10
TNLB	TXSP	365.10
TNLB	TXSW	441.62
TNLB	TXTC	421.22
TNLB	TXTX	365.10
TNLB	TXUC	549.49
TNLB	TXVA	421.22
TNLB	UTLD	1084.16
TNLB	UTMC	1085.15
TNLB	UTPC	1085.15
TNLB	VACH	676.42
TNLB	VAFH	657.03
TNLB	VAHD	627.07
TNLB	VAMC	627.07
TNLB	VAMV	627.07
TNLB	VANG	676.42
TNLB	VAUV	584.46
TNLB	VTMC	955.58
TNLB	WACH	1621.06
TNLB	WASH	1433.74
TNLB	WASM	1621.06
TNLB	WAUW	1621.06
TNLB	WAVM	1621.06
TNLB	WICH	484.79
TNLB	WISE	484.79
TNLB	WISL	484.79
TNLB	WIUW	477.60
TNLB	WVCA	448.65
TNLB	WVWU	551.88
TNMH	ALCH	188.55
TNMH	ALUA	188.55
TNMH	ALVA	188.55
TNMH	ARBH	112.84
TNMH	ARCH	112.84
TNMH	ARUA	112.84
TNMH	AZCH	1096.09
TNMH	AZGS	1096.09
TNMH	AZMC	1096.09
TNMH	AZSJ	1096.09
TNMH	AZUA	1059.12
TNMH	CACH	1355.75
TNMH	CACL	1391.73
TNMH	CACS	1391.73
TNMH	CAGH	1359.49
TNMH	CAHP	1377.79
TNMH	CAIM	1375.58
TNMH	CALA	1399.04
TNMH	CALL	1343.68
TNMH	CAMB	1564.89
TNMH	CAPC	1554.14
TNMH	CAPM	1564.89
TNMH	CASD	1359.49
TNMH	CASF	1564.89
TNMH	CASG	1518.63
TNMH	CASH	1355.75
TNMH	CASJ	1375.58
TNMH	CASM	1518.63
TNMH	CASU	1554.72
TNMH	CAUC	1391.73
TNMH	CAUH	1391.73
TNMH	COCH	756.30
TNMH	COPM	763.09
TNMH	COSL	763.09
TNMH	COUC	756.30
TNMH	CTHH	906.61
TNMH	CTYN	887.44
TNMH	DCCH	663.29
TNMH	DCGU	663.29
TNMH	DCGW	663.29
TNMH	DCWH	663.29
TNMH	DCWR	662.20
TNMH	DEAI	744.28
TNMH	DECC	734.11
TNMH	FLAC	583.68
TNMH	FLCC	737.36
TNMH	FLFH	594.23
TNMH	FLHM	581.16
TNMH	FLJD	750.19
TNMH	FLJM	759.53
TNMH	FLLM	572.10
TNMH	FLMR	750.19
TNMH	FLSH	318.04
TNMH	FLSL	513.42
TNMH	FLTG	581.40
TNMH	FLUF	512.36
TNMH	GAEH	292.88
TNMH	GAEM	292.88
TNMH	GAMC	413.34
TNMH	GAPH	292.88
TNMH	HIQM	3618.68
TNMH	IAIM	422.09
TNMH	IAIV	397.75
TNMH	IAVA	397.75
TNMH	ILCH	409.07
TNMH	ILCM	420.26
TNMH	ILLU	417.78
TNMH	ILMM	280.36
TNMH	ILNM	420.26
TNMH	ILPL	420.26
TNMH	ILSF	334.19
TNMH	ILUC	420.26
TNMH	ILUI	420.26
TNMH	ILVA	416.36
TNMH	INIM	334.14
TNMH	INSV	334.14
TNMH	KSUK	323.84
TNMH	KYJH	278.68
TNMH	KYKC	278.68
TNMH	KYUK	319.68
TNMH	LACH	310.77
TNMH	LAOF	310.77
TNMH	LATU	309.28
TNMH	LAWK	243.06
TNMH	MABI	987.14
TNMH	MABS	918.10
TNMH	MABU	987.14
TNMH	MACH	987.14
TNMH	MALC	984.59
TNMH	MAMG	987.14
TNMH	MANM	987.14
TNMH	MAPB	987.14
TNMH	MAUM	954.28
TNMH	MDJH	689.07
TNMH	MDUM	689.07
TNMH	MEMC	1048.24
TNMH	MIBH	546.82
TNMH	MICH	542.18
TNMH	MIDV	512.31
TNMH	MIHF	542.18
TNMH	MISH	512.31
TNMH	MISJ	542.18
TNMH	MISM	512.31
TNMH	MIUM	520.57
TNMH	MNAN	609.02
TNMH	MNCM	609.02
TNMH	MNHC	609.02
TNMH	MNMC	545.11
TNMH	MNUM	609.02
TNMH	MOBH	209.41
TNMH	MOCG	209.41
TNMH	MOCH	209.41
TNMH	MOCM	321.70
TNMH	MOLH	321.70
TNMH	MORH	321.70
TNMH	MOSL	209.41
TNMH	MOUM	253.59
TNMH	MSUM	171.21
TNMH	NCBG	482.42
TNMH	NCCM	452.25
TNMH	NCDU	547.24
TNMH	NCEC	621.60
TNMH	NCMH	539.58
TNMH	NDMC	851.84
TNMH	NDSL	767.81
TNMH	NECH	460.53
TNMH	NEUN	460.53
TNMH	NHDH	968.78
TNMH	NJBI	822.73
TNMH	NJHK	831.37
TNMH	NJLL	766.64
TNMH	NJRW	805.84
TNMH	NJSB	817.80
TNMH	NJUH	822.73
TNMH	NMAQ	815.23
TNMH	NMPH	815.23
TNMH	NVUM	1223.86
TNMH	NYAM	883.58
TNMH	NYCC	837.15
TNMH	NYCP	829.46
TNMH	NYDS	830.75
TNMH	NYEC	698.01
TNMH	NYFL	752.19
TNMH	NYMA	837.54
TNMH	NYMS	829.46
TNMH	NYNS	844.30
TNMH	NYNY	829.46
TNMH	NYSB	870.84
TNMH	NYUC	829.46
TNMH	NYUM	802.20
TNMH	NYVA	837.54
TNMH	NYWC	846.51
TNMH	OHCC	548.31
TNMH	OHCH	443.25
TNMH	OHCM	356.25
TNMH	OHCO	496.80
TNMH	OHOU	443.25
TNMH	OHTC	356.25
TNMH	OHUC	356.25
TNMH	OHUH	548.31
TNMH	OKBC	366.62
TNMH	OKCM	366.62
TNMH	OKMD	366.62
TNMH	OKSJ	296.41
TNMH	ORGS	1605.69
TNMH	ORSV	1605.69
TNMH	ORUO	1605.69
TNMH	ORVA	1605.69
TNMH	PAAE	764.86
TNMH	PAAG	573.64
TNMH	PACH	573.64
TNMH	PACP	764.86
TNMH	PAGM	724.76
TNMH	PAHE	707.13
TNMH	PAHH	696.67
TNMH	PAHM	764.86
TNMH	PALV	764.31
TNMH	PAPH	627.83
TNMH	PAPT	573.64
TNMH	PASC	764.86
TNMH	PATJ	764.86
TNMH	PATU	764.86
TNMH	PAUP	764.86
TNMH	PAVA	573.64
TNMH	PRCC	1621.31
TNMH	PRSJ	1625.80
TNMH	RIRH	961.81
TNMH	SCCH	523.36
TNMH	SCLA	457.90
TNMH	SCMU	523.36
TNMH	SCPG	377.16
TNMH	SDMK	592.30
TNMH	SDSV	592.30
TNMH	TNBM	0.00
TNMH	TNEM	233.28
TNMH	TNLB	0.00
TNMH	TNST	171.32
TNMH	TNUK	303.73
TNMH	TNVU	171.32
TNMH	TXAS	390.37
TNMH	TXBC	549.49
TNMH	TXCF	390.37
TNMH	TXCM	365.10
TNMH	TXCT	486.77
TNMH	TXDC	581.85
TNMH	TXDL	486.77
TNMH	TXDM	486.77
TNMH	TXDR	676.38
TNMH	TXDS	486.77
TNMH	TXFW	390.37
TNMH	TXHD	365.10
TNMH	TXHH	421.22
TNMH	TXHI	421.22
TNMH	TXHS	549.49
TNMH	TXJS	425.74
TNMH	TXLM	592.35
TNMH	TXLP	847.90
TNMH	TXMC	365.10
TNMH	TXMH	421.22
TNMH	TXPL	390.37
TNMH	TXPM	365.10
TNMH	TXSP	365.10
TNMH	TXSW	441.62
TNMH	TXTC	421.22
TNMH	TXTX	365.10
TNMH	TXUC	549.49
TNMH	TXVA	421.22
TNMH	UTLD	1084.16
TNMH	UTMC	1085.15
TNMH	UTPC	1085.15
TNMH	VACH	676.42
TNMH	VAFH	657.03
TNMH	VAHD	627.07
TNMH	VAMC	627.07
TNMH	VAMV	627.07
TNMH	VANG	676.42
TNMH	VAUV	584.46
TNMH	VTMC	955.58
TNMH	WACH	1621.06
TNMH	WASH	1433.74
TNMH	WASM	1621.06
TNMH	WAUW	1621.06
TNMH	WAVM	1621.06
TNMH	WICH	484.79
TNMH	WISE	484.79
TNMH	WISL	484.79
TNMH	WIUW	477.60
TNMH	WVCA	448.65
TNMH	WVWU	551.88
TNST	ALCH	158.79
TNST	ALUA	158.79
TNST	ALVA	158.79
TNST	ARBH	283.09
TNST	ARCH	283.09
TNST	ARUA	283.09
TNST	AZCH	1255.69
TNST	AZGS	1255.69
TNST	AZMC	1255.69
TNST	AZSJ	1255.69
TNST	AZUA	1222.96
TNST	CACH	1514.38
TNST	CACL	1545.84
TNST	CACS	1545.84
TNST	CAGH	1517.71
TNST	CAHP	1531.78
TNST	CAIM	1530.73
TNST	CALA	1553.76
TNST	CALL	1498.34
TNST	CAMB	1704.21
TNST	CAPC	1694.80
TNST	CAPM	1704.21
TNST	CASD	1517.71
TNST	CASF	1704.21
TNST	CASG	1655.05
TNST	CASH	1514.38
TNST	CASJ	1530.73
TNST	CASM	1655.05
TNST	CASU	1695.45
TNST	CAUC	1545.84
TNST	CAUH	1545.84
TNST	COCH	880.78
TNST	COPM	887.80
TNST	COSL	887.80
TNST	COUC	880.78
TNST	CTHH	738.09
TNST	CTYN	718.13
TNST	DCCH	492.09
TNST	DCGU	492.09
TNST	DCGW	492.09
TNST	DCWH	492.09
TNST	DCWR	491.07
TNST	DEAI	573.57
TNST	DECC	563.38
TNST	FLAC	546.65
TNST	FLCC	687.59
TNST	FLFH	533.48
TNST	FLHM	508.92
TNST	FLJD	698.52
TNST	FLJM	710.10
TNST	FLLM	535.91
TNST	FLMR	698.52
TNST	FLSH	345.80
TNST	FLSL	434.60
TNST	FLTG	540.34
TNST	FLUF	451.03
TNST	GAEH	186.63
TNST	GAEM	186.63
TNST	GAMC	286.76
TNST	GAPH	186.63
TNST	HIQM	3770.34
TNST	IAIM	456.97
TNST	IAIV	398.25
TNST	IAVA	398.25
TNST	ILCH	336.67
TNST	ILCM	345.70
TNST	ILLU	347.23
TNST	ILMM	257.40
TNST	ILNM	345.70
TNST	ILPL	345.70
TNST	ILSF	302.88
TNST	ILUC	345.70
TNST	ILUI	345.70
TNST	ILVA	345.69
TNST	INIM	218.71
TNST	INSV	218.71
TNST	KSUK	413.52
TNST	KYJH	134.80
TNST	KYKC	134.80
TNST	KYUK	157.29
TNST	LACH	407.32
TNST	LAOF	407.32
TNST	LATU	407.94
TNST	LAWK	409.58
TNST	MABI	818.87
TNST	MABS	750.26
TNST	MABU	818.87
TNST	MACH	818.87
TNST	MALC	816.72
TNST	MAMG	818.87
TNST	MANM	818.87
TNST	MAPB	818.87
TNST	MAUM	786.26
TNST	MDJH	518.13
TNST	MDUM	518.13
TNST	MEMC	882.39
TNST	MIBH	415.98
TNST	MICH	409.31
TNST	MIDV	411.99
TNST	MIHF	409.31
TNST	MISH	411.99
TNST	MISJ	409.31
TNST	MISM	411.99
TNST	MIUM	393.80
TNST	MNAN	606.63
TNST	MNCM	606.63
TNST	MNHC	606.63
TNST	MNMC	539.77
TNST	MNUM	606.63
TNST	MOBH	220.40
TNST	MOCG	220.40
TNST	MOCH	220.40
TNST	MOCM	411.13
TNST	MOLH	411.13
TNST	MORH	411.13
TNST	MOSL	220.40
TNST	MOUM	313.43
TNST	MSUM	287.35
TNST	NCBG	317.00
TNST	NCCM	294.90
TNST	NCDU	382.47
TNST	NCEC	458.86
TNST	NCMH	375.37
TNST	NDMC	895.96
TNST	NDSL	784.72
TNST	NECH	527.34
TNST	NEUN	527.34
TNST	NHDH	804.79
TNST	NJBI	653.00
TNST	NJHK	661.85
TNST	NJLL	596.05
TNST	NJRW	635.81
TNST	NJSB	648.26
TNST	NJUH	653.00
TNST	NMAQ	971.65
TNST	NMPH	971.65
TNST	NVUM	1371.96
TNST	NYAM	718.29
TNST	NYCC	667.22
TNST	NYCP	659.61
TNST	NYDS	660.77
TNST	NYEC	544.84
TNST	NYFL	596.31
TNST	NYMA	667.87
TNST	NYMS	659.61
TNST	NYNS	674.46
TNST	NYNY	659.61
TNST	NYSB	700.96
TNST	NYUC	659.61
TNST	NYUM	642.14
TNST	NYVA	667.87
TNST	NYWC	677.21
TNST	OHCC	399.24
TNST	OHCH	289.88
TNST	OHCM	206.88
TNST	OHCO	363.03
TNST	OHOU	289.88
TNST	OHTC	206.88
TNST	OHUC	206.88
TNST	OHUH	399.24
TNST	OKBC	524.98
TNST	OKCM	524.98
TNST	OKMD	524.98
TNST	OKSJ	447.21
TNST	ORGS	1710.07
TNST	ORSV	1710.07
TNST	ORUO	1710.07
TNST	ORVA	1710.07
TNST	PAAE	594.30
TNST	PAAG	410.36
TNST	PACH	410.36
TNST	PACP	594.30
TNST	PAGM	557.54
TNST	PAHE	538.01
TNST	PAHH	527.70
TNST	PAHM	594.30
TNST	PALV	595.07
TNST	PAPH	474.95
TNST	PAPT	410.36
TNST	PASC	594.30
TNST	PATJ	594.30
TNST	PATU	594.30
TNST	PAUP	594.30
TNST	PAVA	410.36
TNST	PRCC	1525.92
TNST	PRSJ	1530.33
TNST	RIRH	792.71
TNST	SCCH	394.58
TNST	SCLA	306.44
TNST	SCMU	394.58
TNST	SCPG	228.13
TNST	SDMK	637.94
TNST	SDSV	637.94
TNST	TNBM	171.32
TNST	TNEM	98.13
TNST	TNLB	171.32
TNST	TNMH	171.32
TNST	TNUK	139.17
TNST	TNVU	0.00
TNST	TXAS	561.60
TNST	TXBC	716.60
TNST	TXCF	561.60
TNST	TXCM	536.41
TNST	TXCT	654.82
TNST	TXDC	739.79
TNST	TXDL	654.82
TNST	TXDM	654.82
TNST	TXDR	831.77
TNST	TXDS	654.82
TNST	TXFW	561.60
TNST	TXHD	536.41
TNST	TXHH	579.17
TNST	TXHI	579.17
TNST	TXHS	716.60
TNST	TXJS	577.71
TNST	TXLM	758.43
TNST	TXLP	1015.76
TNST	TXMC	536.41
TNST	TXMH	579.17
TNST	TXPL	561.60
TNST	TXPM	536.41
TNST	TXSP	536.41
TNST	TXSW	611.27
TNST	TXTC	579.17
TNST	TXTX	536.41
TNST	TXUC	716.60
TNST	TXVA	579.17
TNST	UTLD	1208.95
TNST	UTMC	1209.35
TNST	UTPC	1209.35
TNST	VACH	507.98
TNST	VAFH	485.84
TNST	VAHD	456.60
TNST	VAMC	456.60
TNST	VAMV	456.60
TNST	VANG	507.98
TNST	VAUV	413.19
TNST	VTMC	795.69
TNST	WACH	1714.45
TNST	WASH	1521.62
TNST	WASM	1714.45
TNST	WAUW	1714.45
TNST	WAVM	1714.45
TNST	WICH	416.65
TNST	WISE	416.65
TNST	WISL	416.65
TNST	WIUW	432.65
TNST	WVCA	278.86
TNST	WVWU	384.58
TNUK	ALCH	204.34
TNUK	ALUA	204.34
TNUK	ALVA	204.34
TNUK	ARBH	416.57
TNUK	ARCH	416.57
TNUK	ARUA	416.57
TNUK	AZCH	1394.52
TNUK	AZGS	1394.52
TNUK	AZMC	1394.52
TNUK	AZSJ	1394.52
TNUK	AZUA	1360.82
TNUK	CACH	1653.36
TNUK	CACL	1685.01
TNUK	CACS	1685.01
TNUK	CAGH	1656.74
TNUK	CAHP	1670.95
TNUK	CAIM	1669.90
TNUK	CALA	1692.93
TNUK	CALL	1637.51
TNUK	CAMB	1841.44
TNUK	CAPC	1832.31
TNUK	CAPM	1841.44
TNUK	CASD	1656.74
TNUK	CASF	1841.44
TNUK	CASG	1791.65
TNUK	CASH	1653.36
TNUK	CASJ	1669.90
TNUK	CASM	1791.65
TNUK	CASU	1832.97
TNUK	CAUC	1685.01
TNUK	CAUH	1685.01
TNUK	COCH	1015.60
TNUK	COPM	1022.66
TNUK	COSL	1022.66
TNUK	COUC	1015.60
TNUK	CTHH	630.04
TNUK	CTYN	607.47
TNUK	DCCH	372.82
TNUK	DCGU	372.82
TNUK	DCGW	372.82
TNUK	DCWH	372.82
TNUK	DCWR	372.82
TNUK	DEAI	457.70
TNUK	DECC	447.53
TNUK	FLAC	496.65
TNUK	FLCC	619.67
TNUK	FLFH	464.20
TNUK	FLHM	431.38
TNUK	FLJD	628.67
TNUK	FLJM	641.62
TNUK	FLLM	487.37
TNUK	FLMR	628.67
TNUK	FLSH	371.88
TNUK	FLSL	356.97
TNUK	FLTG	487.35
TNUK	FLUF	387.65
TNUK	GAEH	134.92
TNUK	GAEM	134.92
TNUK	GAMC	177.86
TNUK	GAPH	134.92
TNUK	HIQM	3909.29
TNUK	IAIM	566.13
TNUK	IAIV	494.02
TNUK	IAVA	494.02
TNUK	ILCH	389.45
TNUK	ILCM	395.39
TNUK	ILLU	400.16
TNUK	ILMM	356.18
TNUK	ILNM	395.39
TNUK	ILPL	395.39
TNUK	ILSF	390.19
TNUK	ILUC	395.39
TNUK	ILUI	395.39
TNUK	ILVA	398.73
TNUK	INIM	252.29
TNUK	INSV	252.29
TNUK	KSUK	543.90
TNUK	KYJH	163.63
TNUK	KYKC	163.63
TNUK	KYUK	128.40
TNUK	LACH	474.96
TNUK	LAOF	474.96
TNUK	LATU	477.01
TNUK	LAWK	530.12
TNUK	MABI	710.88
TNUK	MABS	644.29
TNUK	MABU	710.88
TNUK	MACH	710.88
TNUK	MALC	709.98
TNUK	MAMG	710.88
TNUK	MANM	710.88
TNUK	MAPB	710.88
TNUK	MAUM	679.38
TNUK	MDJH	401.30
TNUK	MDUM	401.30
TNUK	MEMC	780.65
TNUK	MIBH	394.11
TNUK	MICH	385.12
TNUK	MIDV	428.64
TNUK	MIHF	385.12
TNUK	MISH	428.64
TNUK	MISJ	385.12
TNUK	MISM	428.64
TNUK	MIUM	380.03
TNUK	MNAN	689.19
TNUK	MNCM	689.19
TNUK	MNHC	689.19
TNUK	MNMC	623.48
TNUK	MNUM	689.19
TNUK	MOBH	339.90
TNUK	MOCG	339.90
TNUK	MOCH	339.90
TNUK	MOCM	541.51
TNUK	MOLH	541.51
TNUK	MORH	541.51
TNUK	MOSL	339.90
TNUK	MOUM	439.62
TNUK	MSUM	381.29
TNUK	NCBG	178.93
TNUK	NCCM	156.76
TNUK	NCDU	244.13
TNUK	NCEC	319.93
TNUK	NCMH	236.78
TNUK	NDMC	997.97
TNUK	NDSL	873.53
TNUK	NECH	647.24
TNUK	NEUN	647.24
TNUK	NHDH	708.45
TNUK	NJBI	541.33
TNUK	NJHK	550.98
TNUK	NJLL	480.67
TNUK	NJRW	522.96
TNUK	NJSB	537.44
TNUK	NJUH	541.33
TNUK	NMAQ	1110.74
TNUK	NMPH	1110.74
TNUK	NVUM	1510.76
TNUK	NYAM	619.93
TNUK	NYCC	554.49
TNUK	NYCP	547.33
TNUK	NYDS	547.89
TNUK	NYEC	477.43
TNUK	NYFL	521.69
TNUK	NYMA	556.26
TNUK	NYMS	547.33
TNUK	NYNS	562.01
TNUK	NYNY	547.33
TNUK	NYSB	588.12
TNUK	NYUC	547.33
TNUK	NYUM	557.59
TNUK	NYVA	556.26
TNUK	NYWC	567.03
TNUK	OHCC	348.92
TNUK	OHCH	244.47
TNUK	OHCM	190.90
TNUK	OHCO	342.64
TNUK	OHOU	244.47
TNUK	OHTC	190.90
TNUK	OHUC	190.90
TNUK	OHUH	348.92
TNUK	OKBC	663.64
TNUK	OKCM	663.64
TNUK	OKMD	663.64
TNUK	OKSJ	586.35
TNUK	ORGS	1835.84
TNUK	ORSV	1835.84
TNUK	ORUO	1835.84
TNUK	ORVA	1835.84
TNUK	PAAE	479.10
TNUK	PAAG	327.08
TNUK	PACH	327.08
TNUK	PACP	479.10
